target,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,NumberOfTime30-59DaysPastDueNotWorse_is_anomaly,NumberOfTime60-89DaysPastDueNotWorse_is_anomaly,NumberOfTimes90DaysLate_is_anomaly,MonthlyIncome_is_null,Total_Times_PastDue,utilization_per_line,Income_per_Dependent,log_MonthlyIncome,log_DebtRatio
1,0.032309934,24,0,0.157480315,1650.0,7,0,0,0,0.0,0,0,0,0,0,0.00403874175,1650.0,7.409136443920128,0.14624550035415865
1,0.866912151,39,0,0.015603842,31250.0,11,0,0,0,2.0,0,0,0,0,0,0.07224267925,16000.0,10.778977123006351,0.01548335382665818
1,0.291748012,46,0,1290.0,6000.0,4,0,1,0,0.0,0,0,0,1,0,0.0583496024,6000.0,8.699681400989514,7.1631723908466425
1,0.041468606,66,0,0.933263816,2876.0,11,0,1,0,0.0,0,0,0,0,0,0.0034557171666666667,2876.0,7.964503363551548,0.6592096709964075
1,0.29197746,63,1,4387.0,6166.0,15,1,2,0,0.0,0,0,0,1,2,0.01824859125,6166.0,8.726967774991493,8.38662882139512
1,0.076056765,32,0,1638.0,4000.0,9,0,1,0,0.0,0,0,0,1,0,0.0076056765,4000.0,8.294299608857235,7.40184157874383
1,0.0,59,0,1792.0,6166.0,5,0,1,0,0.0,0,0,0,1,0,0.0,6166.0,8.726967774991493,7.491645473605133
1,0.331961134,42,0,1346.0,6000.0,3,0,0,0,0.0,0,0,0,1,0,0.0829902835,6000.0,8.699681400989514,7.205635176410364
1,0.022162973,42,0,1184.0,6000.0,6,0,1,0,0.0,0,0,0,1,0,0.0031661389999999997,6000.0,8.699681400989514,7.077498053569231
1,0.02833275,38,0,4934.0,4000.0,13,0,2,0,0.0,0,0,0,1,0,0.0020237678571428572,4000.0,8.294299608857235,8.504107951867582
1,0.085988535,28,0,0.168566287,5000.0,8,0,0,0,2.0,0,0,0,0,0,0.009554281666666668,1666.6666666666667,8.517393171418904,0.1557776016719123
1,0.116159131,49,0,0.250318124,5500.0,9,0,2,0,0.0,0,0,0,0,0,0.0116159131,5500.0,8.612685172875459,0.2233980181347819
1,0.706594886,38,0,0.230368311,2877.0,3,0,0,0,0.0,0,0,0,0,0,0.1766487215,2877.0,7.964850887447313,0.20731356439856405
1,0.9999999,40,0,0.207569486,1690.0,2,0,0,0,2.0,0,0,0,0,0,0.3333333,563.3333333333334,7.43307534889858,0.18860965023053594
1,0.001382457,69,1,0.260789868,6000.0,6,0,1,0,1.0,0,0,0,0,1,0.00019749385714285713,3000.0,8.699681400989514,0.23173840392167475
1,0.036974076,83,0,0.014328557,3000.0,5,0,0,0,0.0,0,0,0,0,0,0.006162346,3000.0,8.006700845440367,0.014226873395677147
1,1.109578084,28,1,0.331333733,5000.0,5,1,1,1,2.0,0,0,0,0,3,0.18492968066666668,1666.6666666666667,8.517393171418904,0.2861812465257692
1,0.00892956,36,0,0.359722386,8500.0,8,0,2,0,2.0,0,0,0,0,0,0.0009921733333333332,2833.3333333333335,9.04793908261736,0.30728055096984036
1,0.0,59,0,0.120456664,8583.0,3,0,1,0,1.0,0,0,0,0,0,0.0,4291.5,9.057655284310535,0.11373633791967078
1,0.0,60,0,0.820406756,2900.0,8,0,1,0,1.0,0,0,0,0,0,0.0,1450.0,7.972810784121404,0.599059968425711
1,0.95004995,24,0,0.027972028,1000.0,1,0,0,0,0.0,0,0,0,0,0,0.475024975,1000.0,6.90875477931522,0.027587956546039905
1,0.9999999,36,0,0.227572225,1972.0,1,0,0,0,0.0,0,0,0,0,0,0.49999995,1972.0,7.587310506022615,0.20503841805945605
1,0.9999999,39,1,0.119624217,4789.0,1,0,0,0,4.0,0,0,0,0,1,0.49999995,957.8,8.474285690404962,0.11299310847168048
1,0.273860617,47,0,0.659053834,1225.0,10,0,0,0,1.0,0,0,0,0,0,0.024896419727272724,612.5,7.111512116496157,0.5062474603503033
1,0.172420888,47,0,0.05487561,12500.0,13,0,0,0,0.0,0,0,0,0,0,0.012315777714285714,12500.0,9.433563920090563,0.05342285476339361
1,0.9999999,37,2,0.613237445,8203.0,7,0,2,1,2.0,0,0,0,0,3,0.1249999875,2734.3333333333335,9.012377119192271,0.4782429953767506
1,0.878400524,43,0,0.02763893,3400.0,7,0,0,0,4.0,0,0,0,0,0,0.1098000655,680.0,8.131824785007195,0.027263869926809594
1,0.018998813,73,0,9.0,4968.0,2,0,0,0,0.0,0,0,0,1,0,0.006332937666666667,4968.0,8.51097389160232,2.302585092994046
1,0.03007005,62,0,1353.0,6166.0,17,0,1,0,0.0,0,0,0,1,0,0.0016705583333333333,6166.0,8.726967774991493,7.21081845347222
1,0.614044858,62,0,0.881623675,5000.0,15,0,3,0,0.0,0,0,0,0,0,0.038377803625,5000.0,8.517393171418904,0.632135061019714
1,0.0,65,0,8e-05,12500.0,9,0,0,0,0.0,0,0,0,0,0,0.0,12500.0,9.433563920090563,7.999680017065643e-05
1,0.149426158,71,0,506.0,4968.0,5,0,1,0,0.0,0,0,0,1,0,0.024904359666666667,4968.0,8.51097389160232,6.2285110035911835
1,0.008437236,82,0,0.002710945,2950.0,2,0,0,0,0.0,0,0,0,0,0,0.0028124120000000002,2950.0,7.989899374942939,0.0027072770162428652
1,0.392692031,57,1,0.492522094,5883.0,11,0,1,0,1.0,0,0,0,0,1,0.032724335916666666,2941.5,8.679992081721329,0.40046736952513534
1,0.200250419,47,2,0.647412873,10300.0,12,0,1,0,0.0,0,0,0,0,2,0.015403878384615386,10300.0,9.239996256883693,0.49920610162583967
0,0.965005302,46,1,218.0,6000.0,2,1,0,1,0.0,0,0,0,1,3,0.321668434,6000.0,8.699681400989514,5.389071729816501
1,0.293285434,32,0,0.217881489,3813.0,9,0,1,0,0.0,0,0,0,0,0,0.0293285434,3813.0,8.246433786160365,0.1971128648821924
1,0.102002601,70,0,0.300199943,3500.0,17,0,1,0,0.0,0,0,0,0,0,0.0056668111666666665,3500.0,8.160803920954665,0.2625180549488211
1,0.000978387,84,0,0.000239981,4166.0,10,0,0,0,0.0,0,0,0,0,0,8.894427272727273e-05,4166.0,8.334951631422454,0.00023995220916589617
1,0.011640004,65,0,0.256584234,11200.0,7,0,2,0,0.0,0,0,0,0,0,0.0014550005,11200.0,9.32375833901174,0.22839711435380708
1,0.011553468,45,0,0.332504594,9250.0,8,0,2,0,0.0,0,0,0,0,0,0.0012837186666666668,9250.0,9.132486932771318,0.2870603247067036
1,0.042848214,74,0,0.400519896,5000.0,6,0,1,0,0.0,0,0,0,0,0,0.006121173428571429,5000.0,8.517393171418904,0.33684352197199013
1,0.287064812,27,0,264.0,0.0,4,0,0,0,0.0,0,0,0,0,0,0.0574129624,0.0,0.0,5.579729825986222
0,1.006644518,36,0,0.001999556,4500.0,1,0,0,0,3.0,0,0,0,0,0,0.503322259,1125.0,8.412054873292933,0.001997559548802426
1,0.048617891,63,0,0.98996972,5283.0,13,0,4,0,0.0,0,0,0,0,0,0.0034727065,5283.0,8.572438665642215,0.6881194225402333
1,0.056503299,54,0,0.469004487,12033.0,9,0,2,0,0.0,0,0,0,0,0,0.0056503299,12033.0,9.395491255780296,0.38458495164589096
1,0.23987476,52,0,0.55381413,8166.0,13,0,2,0,0.0,0,0,0,0,0,0.017133911428571427,8166.0,9.007856923358275,0.44071263732730503
1,0.153997274,51,0,0.236282195,6250.0,5,0,1,0,1.0,0,0,0,0,0,0.02566621233333333,3125.0,8.740496729931813,0.21210864608282418
1,0.089855872,33,0,39.0,4000.0,4,0,0,0,0.0,0,0,0,1,0,0.0179711744,4000.0,8.294299608857235,3.6888794541139363
1,0.626671666,46,0,149.0,0.0,3,0,0,0,3.0,0,0,0,0,0,0.1566679165,0.0,0.0,5.0106352940962555
1,0.038125341,68,0,0.501808973,11055.0,12,0,4,0,0.0,0,0,0,0,0,0.0029327185384615383,11055.0,9.310728546007452,0.40667036349600105
1,0.335332933,30,0,0.237561317,4280.0,3,0,1,0,0.0,0,0,0,0,0,0.08383323325,4280.0,8.361941906144946,0.21314276332410173
1,0.9999999,40,0,0.15412084,7000.0,1,0,1,0,3.0,0,0,0,0,0,0.49999995,1750.0,8.853808274977197,0.1433388766419039
1,0.820203892,67,1,2637.0,4968.0,2,0,1,1,0.0,0,0,0,1,2,0.27340129733333335,4968.0,8.51097389160232,7.87777633327726
1,0.855043642,37,0,0.196764986,5254.0,7,0,0,0,1.0,0,0,0,0,0,0.10688045525,2627.0,8.566935283311052,0.179622071459833
1,0.264629131,49,0,3552.0,6325.0,8,0,2,0,2.0,0,0,0,1,0,0.02940323677777778,2108.3333333333335,8.752423403865594,8.175547596021026
1,0.923443062,66,1,0.719653748,5082.0,5,0,2,0,1.0,0,0,0,0,1,0.153907177,2541.0,8.533656917446903,0.5421229612575987
1,0.00159996,93,0,0.000190458,10500.0,10,0,0,0,0.0,0,0,0,0,0,0.0001454509090909091,10500.0,9.259225769705994,0.00019043986517769613
1,0.0,75,0,0.0,4968.0,5,0,0,1,0.0,0,0,0,1,1,0.0,4968.0,8.51097389160232,0.0
1,0.023825855,49,0,0.00379924,5000.0,4,0,0,0,0.0,0,0,0,0,0,0.004765171,5000.0,8.517393171418904,0.003792041115476764
1,0.936996408,38,1,0.584559844,3600.0,12,0,1,0,0.0,0,0,0,0,1,0.07207664676923077,3600.0,8.188966863648876,0.4603066678168239
1,0.017737686,80,0,0.190545572,6176.0,6,0,0,0,0.0,0,0,0,0,0,0.002533955142857143,6176.0,8.728587995695898,0.17441166592653656
0,0.085941332,50,0,3740.0,0.0,11,0,2,0,1.0,0,0,0,0,0,0.0071617776666666666,0.0,0.0,8.227108234348146
1,0.004432279,39,0,1.002497918,1200.0,11,0,2,0,1.0,0,0,0,0,0,0.00036935658333333334,600.0,7.0909098220799835,0.6943953602594622
1,0.669204786,52,0,0.968010663,3000.0,13,0,1,0,1.0,0,0,0,0,0,0.04780034185714286,1500.0,8.006700845440367,0.6770232168064403
1,0.805734075,48,0,0.664075514,1800.0,10,0,0,0,0.0,0,0,0,0,0,0.07324855227272728,1800.0,7.496097345175956,0.5092697223789454
1,0.000999979,45,0,0.463140421,13252.0,9,0,2,0,0.0,0,0,0,0,0,9.999790000000001e-05,13252.0,9.491979220880678,0.3805850989768245
1,0.56489921,63,2,929.0,6166.0,11,0,0,1,0.0,0,0,0,1,3,0.047074934166666665,6166.0,8.726967774991493,6.835184586147301
1,0.697050492,46,1,0.066250743,3365.0,7,0,0,0,1.0,0,0,0,0,1,0.0871313115,1682.5,8.121480374750751,0.06414851665821009
1,0.087066321,43,0,0.327959005,8000.0,10,0,2,0,0.0,0,0,0,0,0,0.00791512009090909,8000.0,8.987321812850125,0.2836431808488466
1,0.005349911,59,0,0.208146873,8714.0,7,0,1,0,4.0,0,0,0,0,0,0.000668738875,1742.8,9.07280095795412,0.18908767573120677
1,0.11360799,22,0,2.0,4000.0,1,0,0,0,0.0,0,0,0,1,0,0.056803995,4000.0,8.294299608857235,1.0986122886681098
1,0.144599329,56,0,0.043086992,11000.0,15,0,0,2,2.0,0,0,0,0,2,0.0090374580625,3666.6666666666665,9.305741456739435,0.04218457810146706
1,0.029581981,69,0,0.030646236,1500.0,6,0,0,0,0.0,0,0,0,0,0,0.004225997285714286,1500.0,7.313886831633462,0.030186019092157495
1,0.028332546,61,0,0.321011673,5139.0,9,0,2,0,0.0,0,0,0,0,0,0.0028332546,5139.0,8.544808358449211,0.2783978619886562
1,0.598933417,62,1,2651.0,6166.0,6,0,1,0,0.0,0,0,0,1,1,0.08556191671428572,6166.0,8.726967774991493,7.883069351305753
1,0.014695834,55,1,0.113659089,15000.0,20,0,2,0,1.0,0,0,0,0,1,0.000699801619047619,7500.0,9.61587214452889,0.10765107043313629
1,0.013563143,79,0,702.0,4968.0,4,0,1,0,0.0,0,0,0,1,0,0.0027126286,4968.0,8.51097389160232,6.555356891810665
1,0.683296495,67,0,0.566418029,6300.0,9,0,1,0,0.0,0,0,0,0,0,0.0683296495,6300.0,8.748463629942055,0.448791502559332
0,0.275322417,54,0,0.359836181,7080.0,3,0,1,0,0.0,0,0,0,0,0,0.06883060425,7080.0,8.865170419651774,0.3073642373455979
1,0.565420723,54,2,0.297542651,19166.0,22,0,2,0,0.0,0,0,0,0,2,0.024583509695652175,19166.0,9.860945329270454,0.26047220719394554
1,0.441226112,46,0,0.760809798,4000.0,8,0,1,0,0.0,0,0,0,0,0,0.04902512355555556,4000.0,8.294299608857235,0.565773815730762
1,0.014350743,45,1,0.638292123,7400.0,12,0,2,0,0.0,0,0,0,0,1,0.0011039033076923077,7400.0,8.909370405197466,0.4936543107998052
1,0.738951435,54,1,1.149452642,2100.0,14,0,1,0,2.0,0,0,0,0,1,0.049263429000000004,700.0,7.650168700845001,0.7652132246110004
0,0.545881587,68,1,423.0,4968.0,6,0,0,0,0.0,0,0,0,1,1,0.07798308385714285,4968.0,8.51097389160232,6.049733455231958
1,0.9999999,43,0,0.0,2298.0,1,0,0,0,3.0,0,0,0,0,0,0.49999995,574.5,7.740229524763182,0.0
1,0.241718111,44,0,0.097532315,850.0,2,0,0,0,0.0,0,0,0,0,0,0.08057270366666668,850.0,6.7464121285733745,0.09306430972506163
1,0.03887618,59,0,2393.0,6166.0,11,0,1,0,0.0,0,0,0,1,0,0.003239681666666667,6166.0,8.726967774991493,7.780720886117918
1,0.9999999,27,0,0.028309742,1200.0,0,0,0,0,0.0,0,0,0,0,0,0.9999999,1200.0,7.0909098220799835,0.027916427097073787
0,0.729344729,32,1,0.266293483,2500.0,4,2,0,3,1.0,0,0,0,0,6,0.1458689458,1250.0,7.824445930877619,0.2360941159714091
0,0.686711565,65,0,2609.0,6166.0,20,0,2,0,0.0,0,0,0,1,0,0.032700550714285716,6166.0,8.726967774991493,7.867105500316739
1,0.081460772,32,0,0.121648461,12083.0,9,0,1,0,3.0,0,0,0,0,0,0.0081460772,3020.75,9.399637542506563,0.11479944339046955
1,0.363558997,37,0,0.098812231,3956.0,10,0,0,0,0.0,0,0,0,0,0,0.03305081790909091,3956.0,8.283241441385425,0.09422980641110355
1,0.015532085,43,0,3237.0,6000.0,14,0,1,0,2.0,0,0,0,1,0,0.0010354723333333333,2000.0,8.699681400989514,8.08271113423758
1,0.0,32,0,0.200987197,6482.0,3,0,1,0,1.0,0,0,0,0,0,0.0,3241.0,8.776938645174996,0.18314388275792787
1,0.9999999,22,0,0.055398302,4945.0,1,0,0,0,0.0,0,0,0,0,0,0.49999995,4945.0,8.506334448081361,0.053918233119460826
1,0.51671993,54,0,0.388414532,5972.0,6,0,1,0,0.0,0,0,0,0,0,0.07381713285714286,5972.0,8.695004592732307,0.3281624716750053
1,0.093732859,34,0,0.070991126,8000.0,9,0,0,0,0.0,0,0,0,0,0,0.0093732859,8000.0,8.987321812850125,0.06858450571699928
1,0.597522124,58,0,1181.0,6166.0,5,0,1,0,0.0,0,0,0,1,0,0.09958702066666668,6166.0,8.726967774991493,7.074963197966044
1,0.324311713,67,1,1.002906977,2751.0,11,0,3,0,0.0,0,0,0,0,1,0.027025976083333333,2751.0,7.920083199053234,0.6945996137679816
1,0.001060574,65,0,0.100743187,7265.0,4,0,1,0,0.0,0,0,0,0,0,0.00021211479999999998,7265.0,8.890961212781146,0.09598557621826458
1,0.0,42,0,0.224032587,5400.0,3,0,1,0,2.0,0,0,0,0,0,0.0,1800.0,8.594339400592892,0.2021508071017519
1,0.0,56,0,0.026854585,10500.0,7,0,0,0,0.0,0,0,0,0,0,0.0,10500.0,9.259225769705994,0.026500328905746055
1,0.0,38,0,0.418362974,9333.0,7,0,2,0,1.0,0,0,0,0,0,0.0,4666.5,9.141418926509761,0.34950337137623044
1,0.036632359,47,0,0.51695665,3390.0,6,0,1,0,0.0,0,0,0,0,0,0.005233194142857144,3390.0,8.128880142125638,0.4167061238209769
1,0.335329341,35,0,0.181491823,2506.0,2,0,0,1,1.0,0,0,0,0,1,0.111776447,1253.0,7.826842098158293,0.16677789675756682
1,0.942070529,40,0,0.365834148,11250.0,8,0,2,0,0.0,0,0,0,0,0,0.10467450322222221,11250.0,9.328212292571072,0.311765339428817
1,0.41303475,44,0,0.269848828,8400.0,15,1,0,0,3.0,0,0,0,0,1,0.025814671875,2100.0,9.036106025364846,0.23889786031463553
1,0.57612068,48,1,0.541947336,3265.0,10,0,1,0,0.0,0,0,0,0,1,0.052374607272727275,3265.0,8.09132127353041,0.4330461215099195
1,0.220260793,40,0,0.610125766,3100.0,8,0,2,0,0.0,0,0,0,0,0,0.024473421444444445,3100.0,8.03947991910045,0.476312291473463
1,0.034079751,54,0,0.278322493,10300.0,8,0,1,0,0.0,0,0,0,0,0,0.0037866389999999996,10300.0,9.239996256883693,0.24554866606300274
1,0.0,40,0,0.042927074,7966.0,4,0,0,0,1.0,0,0,0,0,0,0.0,3983.0,8.983063289380366,0.04203125411106855
1,0.008015341,78,0,0.468193384,2750.0,8,0,2,0,0.0,0,0,0,0,0,0.0008905934444444445,2750.0,7.919719760924575,0.38403265448632534
1,0.798247162,37,0,0.283668731,2583.0,5,0,0,0,2.0,0,0,0,0,0,0.13304119366666667,861.0,7.857093864902493,0.24972217431709537
1,0.0,80,0,0.0,4968.0,3,0,0,0,0.0,0,0,0,1,0,0.0,4968.0,8.51097389160232,0.0
1,0.143854207,50,1,0.139120095,5886.0,8,0,0,0,0.0,0,0,0,0,1,0.01598380077777778,5886.0,8.68050180902826,0.13025611788830915
1,0.133896918,38,0,0.641615255,5348.0,5,0,1,0,0.0,0,0,0,0,0,0.022316153000000002,5348.0,8.58466490653125,0.49568066871429384
1,0.133194898,70,1,0.695706285,3213.0,20,0,1,0,0.0,0,0,0,0,1,0.006342614190476191,3213.0,8.075271546297458,0.528099341357997
1,0.577492093,30,1,0.285428643,4000.0,8,0,0,0,1.0,0,0,0,0,1,0.06416578811111112,2000.0,8.294299608857235,0.25109223704270545
1,0.0,46,2,0.454354117,3800.0,13,0,1,0,0.0,0,0,0,0,2,0.0,3800.0,8.24301946898925,0.3745618962261659
1,0.462859697,63,0,0.27909759,5850.0,5,0,2,0,0.0,0,0,0,0,0,0.07714328283333334,5850.0,8.674367865788236,0.2461548214841514
1,0.581441029,63,0,0.450213561,7491.0,7,0,2,0,0.0,0,0,0,0,0,0.072680128625,7491.0,8.921591063563978,0.3717108290356167
1,0.008184599,62,0,0.120843332,5833.0,14,0,1,0,0.0,0,0,0,0,0,0.0005456399333333334,5833.0,8.671458150427666,0.11408137696355262
1,0.945465733,38,0,2752.0,4000.0,12,0,2,0,0.0,0,0,0,1,0,0.07272813330769232,4000.0,8.294299608857235,7.920446505142607
1,0.172811029,65,0,0.378108144,7600.0,5,0,1,0,0.0,0,0,0,0,0,0.028801838166666666,7600.0,8.936035096566041,0.320711648467162
1,0.978223605,33,0,0.117812555,5686.0,4,0,0,0,3.0,0,0,0,0,0,0.19564472100000002,1421.5,8.645938147306799,0.11137369967444155
1,0.9999999,28,0,0.036651395,2400.0,1,0,0,0,0.0,0,0,0,0,0,0.49999995,2400.0,7.783640596221253,0.03599570590326928
1,0.147670459,73,0,0.033537569,3100.0,4,0,0,0,0.0,0,0,0,0,0,0.029534091800000002,3100.0,8.03947991910045,0.03298745071266781
1,0.00980247,42,1,0.321595766,9825.0,9,0,2,0,0.0,0,0,0,0,1,0.000980247,9825.0,9.192787212728593,0.2788399200869508
0,1.037452537,59,0,0.132474701,6521.0,12,0,0,0,0.0,0,0,0,0,0,0.07980404130769231,6521.0,8.782936356349264,0.12440523905268355
1,0.04297038,53,0,0.200792721,11100.0,10,0,2,0,0.0,0,0,0,0,0,0.003906398181818182,11100.0,9.314790473332646,0.18298193952660385
1,0.139628144,79,0,0.210646496,7006.0,7,0,1,0,0.0,0,0,0,0,0,0.017453518,7006.0,8.854664928370534,0.19115451113919307
1,0.0,62,0,0.0,8125.0,4,0,0,0,0.0,0,0,0,0,0,0.0,8125.0,9.002824076547672,0.0
1,0.188671578,35,0,0.400868472,8750.0,6,0,2,0,1.0,0,0,0,0,0,0.02695308257142857,4375.0,9.076923258535832,0.33709238143451997
1,0.082849743,49,0,1205.0,6325.0,9,0,1,0,0.0,0,0,0,1,0,0.008284974300000001,6325.0,8.752423403865594,7.095064377287131
1,0.129186508,57,0,0.047246063,12000.0,11,0,0,0,0.0,0,0,0,0,0,0.010765542333333334,12000.0,9.392745258631441,0.04616392146816276
1,0.033098345,29,0,0.833666533,2500.0,3,0,1,0,0.0,0,0,0,0,0,0.00827458625,2500.0,7.824445930877619,0.6063175323293716
1,0.696064607,37,1,0.106620382,4032.0,7,0,0,0,2.0,0,0,0,0,1,0.087008075875,1344.0,8.302265794873367,0.10131066989168487
1,0.429595067,25,0,597.0,4000.0,3,0,0,0,0.0,0,0,0,1,0,0.10739876675,4000.0,8.294299608857235,6.393590753950631
1,0.853498794,63,2,0.245266688,9242.0,7,0,1,0,0.0,0,0,0,0,2,0.10668734925,9242.0,9.131621787264777,0.2193497142064939
1,0.075747633,81,0,72.0,4968.0,3,0,0,0,0.0,0,0,0,1,0,0.01893690825,4968.0,8.51097389160232,4.290459441148391
1,0.291294494,49,0,0.713095635,3000.0,8,0,3,0,1.0,0,0,0,0,0,0.03236605488888889,1500.0,8.006700845440367,0.5383020467386543
1,0.344254638,39,1,0.200872506,20400.0,16,0,2,0,0.0,0,0,0,0,1,0.02025027282352941,20400.0,9.923339198238729,0.1830483809266228
1,0.168785839,43,0,0.488111206,8200.0,11,0,2,0,0.0,0,0,0,0,0,0.014065486583333333,8200.0,9.012011377036412,0.39750766883341687
1,0.951341443,58,0,0.176039647,4640.0,3,0,0,0,0.0,0,0,0,0,0,0.23783536075,4640.0,8.442685139241176,0.16215256234352424
1,0.099822504,38,0,0.465576721,6666.0,8,0,2,0,1.0,0,0,0,0,0,0.011091389333333333,3333.0,8.80492526261806,0.38224883121442155
0,0.595777853,39,1,0.552093899,6900.0,12,1,2,0,1.0,0,0,0,0,2,0.045829065615384613,3450.0,8.839421607620602,0.4396049218638486
1,0.092238382,54,1,0.290556572,14750.0,14,0,2,0,3.0,0,0,0,0,1,0.006149225466666667,3687.5,9.599066156080049,0.25507357648808143
1,0.0,35,0,0.01058616,5100.0,4,0,0,0,0.0,0,0,0,0,0,0.0,5100.0,8.537191877922927,0.010530518947144416
1,0.036615761,45,1,0.231108517,15416.0,6,0,2,0,3.0,0,0,0,0,1,0.005230823,3854.0,9.643226075660339,0.20791499685073447
1,0.01259982,71,0,2221.0,4968.0,11,0,1,0,0.0,0,0,0,1,0,0.001049985,4968.0,8.51097389160232,7.706162970199576
1,0.914877145,58,1,0.420220974,16200.0,18,0,4,0,2.0,0,0,0,0,1,0.048151428684210525,5400.0,9.692828247710418,0.3508124749992923
1,0.02176559,79,0,31.0,4968.0,7,0,0,0,0.0,0,0,0,1,0,0.00272069875,4968.0,8.51097389160232,3.4657359027997265
1,0.9999999,37,0,1484.0,4000.0,8,0,1,0,2.0,0,0,0,1,0,0.1111111,1333.3333333333333,8.294299608857235,7.3031700512368
1,0.0,31,0,0.34892638,2607.0,11,0,0,0,1.0,0,0,0,0,0,0.0,1303.5,7.866338923046544,0.2993090019780776
1,0.034571214,74,2,158.0,4968.0,12,0,1,0,0.0,0,0,0,1,2,0.002659324153846154,4968.0,8.51097389160232,5.0689042022202315
1,0.03398867,26,1,235.5,1.0,7,0,0,0,0.0,0,0,0,0,1,0.00424858375,1.0,0.6931471805599453,5.465948207931988
1,0.004868908,74,0,0.17946388,2200.0,24,0,1,0,0.0,0,0,0,0,0,0.00019475632,2200.0,7.696667081526462,0.16505999625129397
0,0.455028475,37,0,0.704573857,4000.0,11,0,2,0,3.0,0,0,0,0,0,0.037919039583333335,1000.0,8.294299608857235,0.5333151422525602
1,0.0,80,0,0.0,1500.0,8,0,0,0,0.0,0,0,0,0,0,0.0,1500.0,7.313886831633462,0.0
1,0.381511,35,0,0.439567048,3325.0,13,0,1,0,1.0,0,0,0,0,0,0.027250785714285714,1662.5,8.109525659752872,0.3643424072691846
1,0.815618438,42,0,0.366717506,5900.0,4,0,1,0,2.0,0,0,0,0,0,0.1631236876,1966.6666666666667,8.682877107057168,0.3124118838624629
1,0.014751761,68,0,0.005332622,7500.0,6,0,0,0,0.0,0,0,0,0,0,0.0021073944285714286,7500.0,8.922791623969637,0.00531845391766793
1,0.032205006,59,0,1459.0,6166.0,9,0,1,0,0.0,0,0,0,1,0,0.0032205006,6166.0,8.726967774991493,7.286191714702382
0,0.748748416,42,0,0.566644015,10300.0,23,0,4,0,4.0,0,0,0,0,0,0.031197850666666666,2060.0,9.239996256883693,0.4489357614327396
1,0.615088975,56,0,0.859427682,11566.0,8,0,1,0,4.0,0,0,0,0,0,0.06834321944444445,2313.2,9.355911495295402,0.6202687425269512
1,0.000828304,54,0,0.432731194,3708.0,3,0,1,0,5.0,0,0,0,0,0,0.000207076,618.0,8.21851757748959,0.35958254855655114
1,0.0,39,0,0.253860601,9583.0,8,0,1,0,5.0,0,0,0,0,0,0.0,1597.1666666666667,9.16785032035523,0.22622727255473773
1,0.747457433,58,0,0.45974359,3899.0,10,0,1,0,2.0,0,0,0,0,0,0.06795067572727273,1299.6666666666667,8.268731832117737,0.3782607970089984
1,0.0,56,0,0.087160262,11736.0,6,0,0,0,1.0,0,0,0,0,0,0.0,5868.0,9.370501524100124,0.08356903241417421
1,0.303743152,42,1,0.323182711,4071.0,8,0,0,0,1.0,0,0,0,0,1,0.033749239111111114,2035.5,8.311889558230359,0.28003997914993306
1,0.033072504,37,0,0.034138218,1200.0,5,0,0,0,0.0,0,0,0,0,0,0.005512084,1200.0,7.0909098220799835,0.03356844026690269
1,0.9999999,58,0,0.310796074,1833.0,1,0,0,0,0.0,0,0,0,0,0,0.49999995,1833.0,7.51425465281641,0.2706346427205516
1,0.0,59,0,899.0,6166.0,4,0,1,0,0.0,0,0,0,1,0,0.0,6166.0,8.726967774991493,6.802394763324311
1,0.57181683,59,0,0.305869074,12403.0,16,0,2,0,3.0,0,0,0,0,0,0.03363628411764706,3100.75,9.42577428022034,0.266868776211759
1,0.426678666,44,0,1855.0,6000.0,2,0,1,0,0.0,0,0,0,1,0,0.14222622199999999,6000.0,8.699681400989514,7.526178913346146
1,0.238507662,28,0,10.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0.119253831,0.0,0.0,2.3978952727983707
1,0.389288969,60,0,0.393250767,8800.0,17,0,3,0,0.0,0,0,0,0,0,0.021627164944444444,8800.0,9.082620630373812,0.33163969797875137
1,0.185179121,72,0,0.206372484,7500.0,16,0,2,0,0.0,0,0,0,0,0,0.010892889470588236,7500.0,8.922791623969637,0.18761790965600242
1,0.862034491,43,1,0.03119688,10000.0,1,0,0,0,2.0,0,0,0,0,1,0.4310172455,3333.3333333333335,9.210440366976517,0.030720147037022166
1,0.037433155,60,0,0.01561524,1600.0,1,0,0,0,0.0,0,0,0,0,0,0.0187165775,1600.0,7.3783837129967145,0.015494576643636541
1,0.194433761,56,0,0.228308677,2500.0,6,0,1,0,0.0,0,0,0,0,0,0.027776251571428573,2500.0,7.824445930877619,0.20563816377308175
0,0.307455803,27,0,0.069350083,7800.0,13,1,0,1,0.0,0,0,0,0,2,0.02196112878571429,7800.0,8.962007209588313,0.06705106486685122
1,0.939730739,53,0,2846.0,6325.0,11,0,0,0,0.0,0,0,0,1,0,0.07831089491666667,6325.0,8.752423403865594,7.954021087278037
1,0.0,45,0,0.454243848,3616.0,4,0,1,0,0.0,0,0,0,0,0,0.0,3616.0,8.193400231952097,0.3744860734404941
